date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:04:09	6578/6578	---M-Z	200	added ('OK')	text/css	etag:%2219b2-67a0b463-4d8ef2bf86de0043;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-2.0.2.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-2.0.2.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:09	22020/22020	---M-Z	200	added ('OK')	text/css	etag:%225604-67a0b463-af3ef54586f3a088;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:09	23780/23780	---M-Z	200	added ('OK')	text/css	etag:%225ce4-67a0b463-6eaac586301105d5;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/sweetalert/sweetalert.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/sweetalert/sweetalert.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:10	4947/4947	---M-Z	200	added ('OK')	text/css	etag:%221353-67a0b462-a979152d67c7fc9b;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-markdown-master/css/bootstrap-markdown.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-markdown-master/css/bootstrap-markdown.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:10	12588/12588	---M-Z	200	added ('OK')	text/css	etag:%22312c-67a0b462-19d83d3b5bdc7fe;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/dropzone/dropzone.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/dropzone/dropzone.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:10	18094/18094	---M-Z	200	added ('OK')	text/css	etag:%2246ae-67a0b463-aca0d8ab89e37e1d;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/select2/dist/css/select2.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/select2/dist/css/select2.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:10	1047/1047	---M-Z	200	added ('OK')	text/css	etag:%22417-67a0b462-8289b3682eea6d2c;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/date-paginator/bootstrap-datepaginator.min.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/date-paginator/bootstrap-datepaginator.min.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:10	8451/8451	---M-Z	200	added ('OK')	text/css	etag:%222103-67a0b462-a64f8ec6f4dcc520;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-daterangepicker/daterangepicker.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-daterangepicker/daterangepicker.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:11	15731/15731	---M-Z	200	added ('OK')	text/css	etag:%223d73-67a0b462-de3a044a1eaccbff;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-datepicker/dist/css/bootstrap-datepicker.min.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-datepicker/dist/css/bootstrap-datepicker.min.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:11	4319/4319	---M-Z	200	added ('OK')	text/css	etag:%2210df-67a0b462-23f6477ca8622b13;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:11	8063/8063	---M-Z	200	added ('OK')	text/css	etag:%221f7f-67a0b462-6e23f2806f21cab7;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-select/dist/css/bootstrap-select.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-select/dist/css/bootstrap-select.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:11	1368/1368	---M-Z	200	added ('OK')	text/css	etag:%22558-67a0b462-8812d49c6bb0cf74;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-tagsinput/dist/bootstrap-tagsinput.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-tagsinput/dist/bootstrap-tagsinput.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:12	1089/1089	---M-Z	200	added ('OK')	text/css	etag:%22441-67a0b462-4153fa578d6201e7;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:12	973/973	---M-Z	200	added ('OK')	text/css	etag:%223cd-67a0b463-b680e99492a28ef9;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/raty-master/lib/jquery.raty.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/raty-master/lib/jquery.raty.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:12	3355/3355	---M-Z	200	added ('OK')	text/css	etag:%22d1b-67a0b463-43cdea604f70437e;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/ion-rangeSlider/css/ion.rangeSlider.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/ion-rangeSlider/css/ion.rangeSlider.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:13	2420/2420	---M-Z	200	added ('OK')	text/css	etag:%22974-67a0b463-e54a087e6bb14f73;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/ion-rangeSlider/css/ion.rangeSlider.skinModern.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/ion-rangeSlider/css/ion.rangeSlider.skinModern.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:13	10372/10372	---M-Z	200	added ('OK')	text/css	etag:%222884-67a0b463-b0d64fa5bbfdcf67;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/gridstack/gridstack.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/gridstack/gridstack.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:13	4913/4913	---M-Z	200	added ('OK')	text/css	etag:%221331-67a0b463-1d82fafc6982692c;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/jquery-toast-plugin-master/src/jquery.toast.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/jquery-toast-plugin-master/src/jquery.toast.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:13	2919/2919	---M-Z	200	added ('OK')	text/css	etag:%22b67-67a0b463-f4b78b57b33ed036;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/nestable/nestable.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/nestable/nestable.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:14	7259/7259	---M-Z	200	added ('OK')	text/css	etag:%221c5b-67a0b462-9ea18abfa1931903;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-switch/switch.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-switch/switch.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:14	2161/2161	---M-Z	200	added ('OK')	text/css	etag:%22871-67a0b462-48847a1fdf8465f5;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/c3/c3.min.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/c3/c3.min.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:14	15049/15049	---M-Z	200	added ('OK')	text/css	etag:%223ac9-67a0b462-a1c4d8bc94f9cf2f;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/chartist-js-develop/chartist.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/chartist-js-develop/chartist.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:14	8738/8738	---M-Z	200	added ('OK')	text/css	etag:%222222-67a0b463-5c1e331f13db0633;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_plugins/bootstrap-slider/slider.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_plugins/bootstrap-slider/slider.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:14	1428/1428	---M-Z	200	added ('OK')	text/css	etag:%22594-67a0b463-9b259aa33ac8909d;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_plugins/iCheck/flat/blue.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_plugins/iCheck/flat/blue.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:15	2774/2774	---M-Z	200	added ('OK')	text/css	etag:%22ad6-67a0b463-c8a43ae14068d986;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:15	1568/1568	---M-Z	200	added ('OK')	text/css	etag:%22620-67a0b463-918a65f6010bad38;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_plugins/iCheck/all.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_plugins/iCheck/all.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:15	2410/2410	---M-Z	200	added ('OK')	text/css	etag:%2296a-67a0b463-9d44acb7c090e61c;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_plugins/timepicker/bootstrap-timepicker.min.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_plugins/timepicker/bootstrap-timepicker.min.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:15	1863/1863	---M-Z	200	added ('OK')	text/css	etag:%22747-67a0b463-57928367fc3fe357;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_plugins/pace/pace.min.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_plugins/pace/pace.min.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:16	24939/24939	---M-Z	200	added ('OK')	text/css	etag:%22616b-67a0b463-2706ed71c3b2730;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/full-calendar/fullcalendar.min.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/full-calendar/fullcalendar.min.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:16	16070/16070	---M-Z	200	added ('OK')	text/css	etag:%223ec6-67a0b463-b0206060cf9b5697;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/fullcalendar/fullcalendar.min.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/fullcalendar/fullcalendar.min.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:16	14389/14389	---M-Z	200	added ('OK')	text/css	etag:%223835-67a0b463-cff731d844692aa;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/weather-icons/weather-icons.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/weather-icons/weather-icons.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:16	14271/14271	---M-Z	200	added ('OK')	text/css	etag:%2237bf-67a0b463-b3631b48182f1c75;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/leaflet/leaflet.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/leaflet/leaflet.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:16	872/872	---M-Z	200	added ('OK')	text/css	etag:%22368-67a0b463-47aabd6e5a96ebea;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/leaflet/MarkerCluster.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/leaflet/MarkerCluster.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:17	1287/1287	---M-Z	200	added ('OK')	text/css	etag:%22507-67a0b463-30d8c9c86c8359ba;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/leaflet/MarkerCluster.Default.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/leaflet/MarkerCluster.Default.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:17	548/548	---M-Z	200	added ('OK')	text/css	etag:%22224-67a0b462-16681ae46561aea9;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/dragula-master/dist/dragula.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/dragula-master/dist/dragula.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/vendors_css.css)
09:04:17	491070/491070	---M-Z	200	added ('OK')	text/css	etag:%2277e3e-67a0b465-5c0239e447c9a137;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/color_theme.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/color_theme.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/style.css)
09:04:18	91181/91181	---M-Z	200	added ('OK')	text/css	etag:%221642d-67a0b465-360f47adaaab510b;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/style_rtl.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/style_rtl.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/style.css)
09:04:18	140738/140738	---M-Z	200	added ('OK')	text/css	etag:%22225c2-67a0b462-4c683a672ea75620;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/font-awesome-6/css/all.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/font-awesome-6/css/all.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/style.css)
09:04:18	37414/37414	---M-Z	200	added ('OK')	text/css	etag:%229226-67a0b462-15e5fe1ce10eb19d;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/font-awesome/css/font-awesome.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/font-awesome/css/font-awesome.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/style.css)
09:04:19	57193/57193	---M-Z	200	added ('OK')	text/css	etag:%22df69-67a0b462-14dbde386419fa04;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/Ionicons/css/ionicons.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/Ionicons/css/ionicons.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/style.css)
09:04:19	17504/17504	---M-Z	200	added ('OK')	text/css	etag:%224460-67a0b462-8c5ba9265c3017bf;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/themify-icons/themify-icons.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/themify-icons/themify-icons.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/style.css)
09:04:19	49518/49518	---M-Z	200	added ('OK')	text/css	etag:%22c16e-67a0b462-851cc6ee0cf110f0;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/linea-icons/linea.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/linea-icons/linea.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/style.css)
09:04:19	15028/15028	---M-Z	200	added ('OK')	text/css	etag:%223ab4-67a0b462-d093be5cead2c4c2;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/glyphicons/glyphicon.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/glyphicons/glyphicon.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/style.css)
09:04:19	37848/37848	---M-Z	200	added ('OK')	text/css	etag:%2293d8-67a0b461-8f118ce38e29ee9c;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/flag-icon-css/css/flag-icon.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/flag-icon-css/css/flag-icon.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/style.css)
09:04:20	108810/108810	---M-Z	200	added ('OK')	text/css	etag:%221a90a-67a0b462-f93d73eee4cc9373;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/material-design-iconic-font/css/materialdesignicons.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/material-design-iconic-font/css/materialdesignicons.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/style.css)
09:04:20	10561/10561	---M-Z	200	added ('OK')	text/css	etag:%222941-67a0b462-ceea3f9c79ec0d7e;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/simple-line-icons/css/simple-line-icons.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/simple-line-icons/css/simple-line-icons.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/style.css)
09:04:20	17969/17969	---M-Z	200	added ('OK')	text/css	etag:%224631-67a0b461-3e9994ee7b12c0d6;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/cryptocoins-master/cryptocoins.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/cryptocoins-master/cryptocoins.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/style.css)
09:04:20	23146/23146	---M-Z	200	added ('OK')	text/css	etag:%225a6a-67a0b462-b046a3f51833c8b3;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/weather-icons/css/weather-icons.min.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/weather-icons/css/weather-icons.min.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/style.css)
09:04:21	106949/106949	---M-Z	200	added ('OK')	text/css	etag:%221a1c5-67a0b462-4b4765488651c38a;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/iconsmind/style.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/iconsmind/style.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/style.css)
09:04:21	106814/106814	---M-Z	200	added ('OK')	text/css	etag:%221a13e-67a0b462-7f06af43620e033e;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/icomoon/style.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/icons/icomoon/style.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/style.css)
09:04:21	78544/78544	---M-Z	200	added ('OK')	text/css	etag:%22132d0-67a0b462-2ef98bf8b0d95f66;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/animate/animate.css	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/animate/animate.css	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/style.css)
09:04:22	48355/48355	---M--	200	added ('OK')	image/jpeg	etag:%22bce3-67a0b464-98d2daf7028630eb;;;%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/images/user-info.jpg	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/images/user-info.jpg	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/css/style.css)
09:04:22	16110/16110	---M--	200	added ('OK')	image/png	etag:%223eee-67a0b463-482aec2eec95b2e9;;;%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/images/avatar5.png	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/images/avatar5.png	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/main/component_notification.html)
09:04:22	12891/12891	---M--	200	added ('OK')	image/png	etag:%22325b-67a0b463-45e48fb82093f445;;;%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/images/avatar2.png	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/images/avatar2.png	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/main/component_notification.html)
09:04:22	10836/10836	---M--	200	added ('OK')	image/png	etag:%222a54-67a0b463-1e434709cf622f11;;;%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/images/avatar.png	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/images/avatar.png	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/main/component_notification.html)
09:04:22	13898/13898	---M--	200	added ('OK')	image/png	etag:%22364a-67a0b463-7622844d994d92b0;;;%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/images/avatar3.png	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/images/avatar3.png	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/main/component_notification.html)
09:04:23	13304/13304	---M-Z	200	added ('OK')	application/x-javascript	etag:%2233f8-67a0b463-61f206da4b49cba;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/jquery-toast-plugin-master/src/jquery.toast.js	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/assets/vendor_components/jquery-toast-plugin-master/src/jquery.toast.js	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/main/component_notification.html)
09:04:23	1496/1496	---M-Z	200	added ('OK')	application/x-javascript	etag:%225d8-67a0b465-e8685d8d7de44a26;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/js/pages/toastr.js	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/js/pages/toastr.js	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/main/component_notification.html)
09:04:23	1369/1369	---M-Z	200	added ('OK')	application/x-javascript	etag:%22559-67a0b465-5a25516c94bb15f4;gz%22	https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/js/pages/notification.js	C:/Users/User/Desktop/Evadmin/ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/src/js/pages/notification.js	(from https://ev-admin-dashboard-template.multipurposethemes.com/bs5/template/vertical/main/component_notification.html)
